sa_2022_code,town_name,town_name_alt,county,method,distance_km
087070002,Sallins,,Kildare,nearest_settlement,1.2
087070003/01,Sallins,,Kildare,within_settlement,0.64
087070003/02,Sallins,,Kildare,within_settlement,0.59
087070004/01,Sallins,,Kildare,within_settlement,0.85
087070004/02,Sallins,,Kildare,within_settlement,0.81
087070005,Sallins,,Kildare,within_settlement,0.28
087070006,Sallins,,Kildare,within_settlement,0.45
087070007,Sallins,,Kildare,within_settlement,0.5
087070008,Sallins,,Kildare,within_settlement,0.16
087070009,Sallins,,Kildare,within_settlement,0.2
087071001,Naas,,Kildare,within_settlement,1.89
087071002,Naas,,Kildare,within_settlement,1.77
087071003,Naas,,Kildare,within_settlement,2.13
087071004,Naas,,Kildare,within_settlement,1.3
087071005,Naas,,Kildare,within_settlement,1.16
087071006,Naas,,Kildare,within_settlement,1.34
087071007,Naas,,Kildare,within_settlement,1.23
087071008,Naas,,Kildare,within_settlement,1.04
087071009,Naas,,Kildare,within_settlement,1.22
087071010,Naas,,Kildare,within_settlement,0.94
087071011,Naas,,Kildare,within_settlement,0.79
087071012,Naas,,Kildare,within_settlement,0.57
087071013,Naas,,Kildare,within_settlement,0.38
087071014,Naas,,Kildare,within_settlement,1.53
087071015,Naas,,Kildare,within_settlement,1.67
087071016,Naas,,Kildare,within_settlement,2.04
087071017,Naas,,Kildare,within_settlement,1.88
087071018/01,Naas,,Kildare,within_settlement,1.68
087071018/02,Naas,,Kildare,within_settlement,1.51
087071019/01,Naas,,Kildare,within_settlement,0.21
087071019/02,Naas,,Kildare,within_settlement,0.54
087071020,Naas,,Kildare,within_settlement,1.39
087071021,Naas,,Kildare,within_settlement,0.42
087071022,Naas,,Kildare,within_settlement,0.74
087071023/01,Naas,,Kildare,within_settlement,2.06
087071023/02,Naas,,Kildare,within_settlement,1.5
087071023/03,Naas,,Kildare,within_settlement,1.78
087071023/04,Naas,,Kildare,within_settlement,1.78
087071023/05,Naas,,Kildare,within_settlement,2.17
087071024,Naas,,Kildare,within_settlement,1.11
087071025,Naas,,Kildare,within_settlement,0.94
087071026,Naas,,Kildare,within_settlement,0.52
087071027,Naas,,Kildare,within_settlement,0.65
087071028/01,Naas,,Kildare,within_settlement,1.53
087071028/02,Naas,,Kildare,within_settlement,1.37
087071029/01,Naas,,Kildare,within_settlement,1.46
087071029/02,Naas,,Kildare,within_settlement,1.71
087071030,Naas,,Kildare,within_settlement,1.14
087071031,Naas,,Kildare,within_settlement,0.98
087071032,Naas,,Kildare,within_settlement,2.04
087071033,Naas,,Kildare,within_settlement,1.79
087071034,Naas,,Kildare,within_settlement,1.62
087071035/01,Naas,,Kildare,within_settlement,1.79
087071035/02,Naas,,Kildare,within_settlement,1.69
087071036,Naas,,Kildare,within_settlement,1.45
087071037,Naas,,Kildare,within_settlement,0.75
087071038,Naas,,Kildare,within_settlement,0.82
087071039,Naas,,Kildare,within_settlement,0.49
087071040,Naas,,Kildare,within_settlement,1.16
087071041,Naas,,Kildare,within_settlement,0.98
087071042,Naas,,Kildare,within_settlement,0.8
087071043,Naas,,Kildare,within_settlement,0.19
087071044,Naas,,Kildare,within_settlement,0.45
087071045,Naas,,Kildare,within_settlement,1.42
087071046,Naas,,Kildare,within_settlement,1.29
087071047,Naas,,Kildare,within_settlement,1.15
087071048,Naas,,Kildare,within_settlement,0.93
087071049,Naas,,Kildare,within_settlement,1.02
087071050,Naas,,Kildare,within_settlement,0.84
087071051,Naas,,Kildare,nearest_settlement,1.39
087071052,Naas,,Kildare,within_settlement,2.01
087071053,Naas,,Kildare,within_settlement,2.11
087071054/01,Naas,,Kildare,within_settlement,1.82
087071054/02,Naas,,Kildare,within_settlement,1.56
087071054/03,Naas,,Kildare,within_settlement,1.7
087071054/04,Naas,,Kildare,within_settlement,1.42
087071055,Naas,,Kildare,within_settlement,1.33
087071056,Naas,,Kildare,within_settlement,1.12
087071057/01,Naas,,Kildare,within_settlement,1.5
087071057/02,Naas,,Kildare,within_settlement,0.94
087071057/03,Naas,,Kildare,within_settlement,1.37
087071058,Naas,,Kildare,within_settlement,0.67
087071059/01,Naas,,Kildare,within_settlement,1.26
087071059/02,Naas,,Kildare,within_settlement,2.18
087071059/03,Naas,,Kildare,within_settlement,2.42
087071059/04,Naas,,Kildare,within_settlement,2.44
087071060,Naas,,Kildare,within_settlement,1.8
087071061,Naas,,Kildare,within_settlement,1.48
087071062,Naas,,Kildare,within_settlement,1.41
087071063,Naas,,Kildare,within_settlement,1.81
087071064,Naas,,Kildare,within_settlement,0.59
087071065,Naas,,Kildare,within_settlement,0.57
087071066,Naas,,Kildare,within_settlement,0.62
087071067/01,Naas,,Kildare,within_settlement,1.4
087071067/02,Naas,,Kildare,within_settlement,0.82
087072001,Narraghmore,,Kildare,nearest_settlement,0.23
087072002,Narraghmore,,Kildare,nearest_settlement,2.12
087072003,Narraghmore,,Kildare,within_settlement,0.0
087073001,Ballymore Eustace,,Kildare,nearest_settlement,6.12
087073002,Ballymore Eustace,,Kildare,nearest_settlement,3.5
087073003,Blessington,,Kildare,within_settlement,0.56
087074001,Nurney,,Kildare,nearest_settlement,1.39
087074002,Nurney,,Kildare,nearest_settlement,1.58
087074003,Nurney,,Kildare,within_settlement,0.11
087074004,Nurney,,Kildare,within_settlement,0.11
087075001,Newbridge,,Kildare,nearest_settlement,2.76
087075002,Kilmeage,,Kildare,nearest_settlement,4.19
087075003,Carragh,,Kildare,nearest_settlement,3.74
087076001,Straffan,,Kildare,nearest_settlement,5.01
087076002,Kilteel,,Kildare,nearest_settlement,3.34
087077001,Kildare,,Kildare,nearest_settlement,3.89
087078001,Monasterevin,,Kildare,nearest_settlement,4.79
087079001,Rathangan,,Kildare,nearest_settlement,2.69
087079002,Rathangan,,Kildare,within_settlement,0.66
087079003/01,Rathangan,,Kildare,within_settlement,0.69
087079003/02,Rathangan,,Kildare,within_settlement,0.96
087079004,Rathangan,,Kildare,within_settlement,0.75
087079005,Rathangan,,Kildare,within_settlement,0.96
087079006,Rathangan,,Kildare,within_settlement,0.5
087079007,Rathangan,,Kildare,within_settlement,0.46
087079008,Rathangan,,Kildare,within_settlement,1.44
087079009,Rathangan,,Kildare,within_settlement,0.52
087079010,Rathangan,,Kildare,within_settlement,0.44
087080001,Kilmeage,,Kildare,nearest_settlement,3.19
087080002,Kilmeage,,Kildare,nearest_settlement,2.57
087081001,Naas,,Kildare,nearest_settlement,4.09
087081002,Kilteel,,Kildare,nearest_settlement,5.01
087081003,Kilteel,,Kildare,nearest_settlement,3.77
087082001,Robertstown,,Kildare,nearest_settlement,1.25
087082002,Coill Dubh (Blackwood),,Kildare,nearest_settlement,1.87
087082003,Coill Dubh (Blackwood),,Kildare,within_settlement,0.19
087082004/01,Coill Dubh (Blackwood),,Kildare,within_settlement,0.44
087082004/02,Coill Dubh (Blackwood),,Kildare,nearest_settlement,0.81
087082005,Coill Dubh (Blackwood),,Kildare,within_settlement,0.16
087082006,Robertstown,,Kildare,within_settlement,0.22
087082007,Robertstown,,Kildare,within_settlement,0.16
087083001,Kilmead,,Kildare,nearest_settlement,2.3
087083002,Kilmead,,Kildare,within_settlement,0.0
087084001/01,Straffan,,Kildare,within_settlement,0.11
087084001/02,Straffan,,Kildare,within_settlement,0.36
087084002,Straffan,,Kildare,within_settlement,0.43
087084003/01,Straffan,,Kildare,nearest_settlement,1.41
087084003/02,Straffan,,Kildare,within_settlement,0.51
087084004,Straffan,,Kildare,nearest_settlement,2.22
087084005,Straffan,,Kildare,nearest_settlement,3.09
087085001,Rathangan,,Kildare,nearest_settlement,4.21
087085002,Rathangan,,Kildare,nearest_settlement,2.66
087085003,Rathangan,,Kildare,within_settlement,0.47
087086001,Coill Dubh (Blackwood),,Kildare,nearest_settlement,5.29
087086002,Coill Dubh (Blackwood),,Kildare,nearest_settlement,6.3
087086003,Prosperous,,Kildare,nearest_settlement,2.95
087086004,Coill Dubh (Blackwood),,Kildare,nearest_settlement,4.01
087087001,Coill Dubh (Blackwood),,Kildare,nearest_settlement,2.54
087087002,Coill Dubh (Blackwood),,Kildare,within_settlement,0.74
087088001,Calverstown,,Kildare,nearest_settlement,4.14
087088002,Calverstown,,Kildare,nearest_settlement,3.45
087089001,Derrinturn,,Kildare,nearest_settlement,1.46
087089002,Derrinturn,,Kildare,within_settlement,0.34
087089003,Derrinturn,,Kildare,within_settlement,0.43
087089004,Derrinturn,,Kildare,within_settlement,0.49
087090001,Athy,,Kildare,within_settlement,0.15
087090002,Athy,,Kildare,within_settlement,0.59
087090003,Athy,,Kildare,within_settlement,0.85
087090004,Athy,,Kildare,within_settlement,0.34
087090005,Athy,,Kildare,within_settlement,0.23
087090006,Athy,,Kildare,within_settlement,0.62
087090007,Athy,,Kildare,within_settlement,0.97
087090008,Athy,,Kildare,within_settlement,0.31
087090009,Athy,,Kildare,within_settlement,0.67
087090010,Athy,,Kildare,within_settlement,1.02
087090011,Athy,,Kildare,within_settlement,1.01
087090012,Athy,,Kildare,within_settlement,0.87
087090013,Athy,,Kildare,within_settlement,1.09
087090014,Athy,,Kildare,within_settlement,1.17
087090015,Athy,,Kildare,within_settlement,0.51
087090016,Athy,,Kildare,within_settlement,0.68
087090017,Athy,,Kildare,within_settlement,0.69
087090018,Athy,,Kildare,within_settlement,0.69
097001001,Kilmoganny,,Kilkenny,nearest_settlement,3.45
097001002,Ballyhale,,Kilkenny,nearest_settlement,5.15
097002001,Mooncoin,,Kilkenny,nearest_settlement,3.83
097002002,Kilmacow,,Kilkenny,nearest_settlement,1.96
097002003,Kilmacow,,Kilkenny,nearest_settlement,3.96
097002004,Kilmacow,,Kilkenny,nearest_settlement,3.35
097003001,Ballyragget,,Kilkenny,nearest_settlement,6.26
097004001,Freshford,,Kilkenny,nearest_settlement,5.65
097004002,Freshford,,Kilkenny,nearest_settlement,2.49
097005001,Freshford,,Kilkenny,nearest_settlement,6.94
097006001,Slieverue,,Kilkenny,nearest_settlement,5.19
097007001,Urlingford,,Kilkenny,nearest_settlement,9.5
097008001,Kilkenny,,Kilkenny,nearest_settlement,8.42
097009001,Ballyragget,,Kilkenny,nearest_settlement,2.73
097010001,Ballyhale,,Kilkenny,nearest_settlement,1.56
097010002,Ballyhale,,Kilkenny,within_settlement,0.0
097011001,Ballyragget,,Kilkenny,nearest_settlement,1.38
097011002,Ballyragget,,Kilkenny,nearest_settlement,2.97
097011003,Ballyragget,,Kilkenny,within_settlement,0.32
097011004,Ballyragget,,Kilkenny,within_settlement,0.4
097011005,Ballyragget,,Kilkenny,within_settlement,0.2
097011006,Ballyragget,,Kilkenny,within_settlement,0.48
097012001,Inistioge,,Kilkenny,nearest_settlement,2.38
097013001,Urlingford,,Kilkenny,nearest_settlement,5.74
097014001,Bennettsbridge,,Kilkenny,nearest_settlement,3.26
097014002,Bennettsbridge,,Kilkenny,within_settlement,0.23
097014003,Bennettsbridge,,Kilkenny,within_settlement,0.23
097015001,Kilmoganny,,Kilkenny,nearest_settlement,3.68
097016001,Gowran,,Kilkenny,nearest_settlement,3.51
097017001,Inistioge,,Kilkenny,nearest_settlement,4.94
097018001,Callan,,Kilkenny,nearest_settlement,6.46
097018002,Stoneyford,,Kilkenny,nearest_settlement,5.36
097019001,Callan,,Kilkenny,nearest_settlement,3.28
097019002,Callan,,Kilkenny,nearest_settlement,2.15
097019003,Callan,,Kilkenny,nearest_settlement,2.26
097019004,Callan,,Kilkenny,nearest_settlement,1.95
097019005,Callan,,Kilkenny,within_settlement,1.06
097020001,Callan,,Kilkenny,within_settlement,0.46
097020002,Callan,,Kilkenny,within_settlement,0.33
097020003,Callan,,Kilkenny,within_settlement,0.53
097020004,Callan,,Kilkenny,within_settlement,0.36
097020005,Callan,,Kilkenny,within_settlement,0.26
097020006,Callan,,Kilkenny,within_settlement,0.21
097020007,Callan,,Kilkenny,within_settlement,0.44
097020008,Callan,,Kilkenny,within_settlement,0.58
097021001,Ballyhale,,Kilkenny,nearest_settlement,4.32
097022001,Castlecomer,,Kilkenny,within_settlement,0.74
097022002,Castlecomer,,Kilkenny,nearest_settlement,1.11
097022003,Castlecomer,,Kilkenny,nearest_settlement,3.77
097022004,Castlecomer,,Kilkenny,within_settlement,0.35
097022005,Castlecomer,,Kilkenny,nearest_settlement,2.48
097022007,Castlecomer,,Kilkenny,within_settlement,0.21
097022008,Castlecomer,,Kilkenny,nearest_settlement,2.02
097022009/097022006,Castlecomer,,Kilkenny,within_settlement,0.23
097022010,Castlecomer,,Kilkenny,within_settlement,0.61
097023001,Mullinavat,,Kilkenny,nearest_settlement,5.67
097024001,Kilkenny,,Kilkenny,nearest_settlement,6.36
097024002,Kilkenny,,Kilkenny,nearest_settlement,5.99
097025001,Clogh,,Kilkenny,nearest_settlement,3.24
097025002,Moneenroe,,Kilkenny,nearest_settlement,1.7
097025003/01,Clogh,,Kilkenny,within_settlement,0.0
097025003/02/097025004,Clogh,,Kilkenny,nearest_settlement,0.98
097026001,Castlecomer,,Kilkenny,nearest_settlement,6.37
097027001,Freshford,,Kilkenny,nearest_settlement,5.62
097028001,Kilmoganny,,Kilkenny,nearest_settlement,6.09
097029001,Freshford,,Kilkenny,nearest_settlement,4.55
097029002,Ballyragget,,Kilkenny,nearest_settlement,6.58
097030001,Graiguenamanagh-Tinnahinch,,Kilkenny,nearest_settlement,6.92
097031001,Bennettsbridge,,Kilkenny,nearest_settlement,2.56
097031002,Bennettsbridge,,Kilkenny,nearest_settlement,3.86
097032001,Bennettsbridge,,Kilkenny,nearest_settlement,3.35
097032002,Gowran,,Kilkenny,nearest_settlement,4.55
097033001,Slieverue,,Kilkenny,nearest_settlement,3.08
097033002,Kilmacow,,Kilkenny,nearest_settlement,2.92
097033003,Kilmacow,,Kilkenny,nearest_settlement,3.83
097033004,Slieverue,,Kilkenny,nearest_settlement,2.34
097034001,Kilkenny,,Kilkenny,nearest_settlement,5.12
097034002,Kilkenny,,Kilkenny,nearest_settlement,3.31
097035001,Knocktopher,,Kilkenny,nearest_settlement,4.73
097036001,Inistioge,,Kilkenny,nearest_settlement,9.2
097037001,Callan,,Kilkenny,nearest_settlement,4.74
097038001,Stoneyford,,Kilkenny,within_settlement,0.0
097038002,Stoneyford,,Kilkenny,nearest_settlement,2.39
097039001,Inistioge,,Kilkenny,nearest_settlement,2.87
097040001,Mullinavat,,Kilkenny,nearest_settlement,2.56
097041001,Fiddown,,Kilkenny,nearest_settlement,2.03
097041002,Fiddown,,Kilkenny,nearest_settlement,2.79
097041003,Fiddown,,Kilkenny,within_settlement,0.13
097041004,Fiddown,,Kilkenny,within_settlement,0.13
097042001,Graiguenamanagh-Tinnahinch,,Kilkenny,nearest_settlement,3.33
097043001,Freshford,,Kilkenny,within_settlement,0.43
097043002,Freshford,,Kilkenny,nearest_settlement,1.24
097043003/01,Freshford,,Kilkenny,within_settlement,0.31
097043003/02,Freshford,,Kilkenny,within_settlement,0.45
097044001,Urlingford,,Kilkenny,nearest_settlement,8.28
097045001,Urlingford,,Kilkenny,nearest_settlement,7.64
097046001/097046002,Goresbridge,,Kilkenny,nearest_settlement,0.95
097046003,Goresbridge,,Kilkenny,within_settlement,0.0
097047001,Gowran,,Kilkenny,nearest_settlement,2.79
097047002,Gowran,,Kilkenny,nearest_settlement,0.77
097047003,Gowran,,Kilkenny,within_settlement,0.43
097047004,Gowran,,Kilkenny,within_settlement,0.03
097047005,Gowran,,Kilkenny,within_settlement,0.42
097048001,Graiguenamanagh-Tinnahinch,,Kilkenny,nearest_settlement,5.23
097048002,Graiguenamanagh-Tinnahinch,,Kilkenny,within_settlement,0.38
097048003,Graiguenamanagh-Tinnahinch,,Kilkenny,nearest_settlement,2.22
097048004,Graiguenamanagh-Tinnahinch,,Kilkenny,within_settlement,0.21
097048005,Graiguenamanagh-Tinnahinch,,Kilkenny,nearest_settlement,1.59
097048006,Graiguenamanagh-Tinnahinch,,Kilkenny,within_settlement,0.28
097048007,Graiguenamanagh-Tinnahinch,,Kilkenny,within_settlement,0.63
097048008,Graiguenamanagh-Tinnahinch,,Kilkenny,within_settlement,0.46
097049001,Kilkenny,,Kilkenny,nearest_settlement,5.7
097049002,Kilkenny,,Kilkenny,nearest_settlement,7.22
097049003,Kilkenny,,Kilkenny,nearest_settlement,4.28
097050001,Inistioge,,Kilkenny,nearest_settlement,3.42
097050002,Inistioge,,Kilkenny,nearest_settlement,2.09
097050003,Inistioge,,Kilkenny,nearest_settlement,3.39
097050004,Inistioge,,Kilkenny,within_settlement,0.12
097050005,Inistioge,,Kilkenny,within_settlement,0.12
097051001,Thomastown,,Kilkenny,nearest_settlement,3.13
097051002,Thomastown,,Kilkenny,within_settlement,0.54
097051003,Thomastown,,Kilkenny,within_settlement,0.79
097052001,Mullinavat,,Kilkenny,nearest_settlement,6.96
097053001/01,Urlingford,,Kilkenny,nearest_settlement,4.4
097053001/02,Urlingford,,Kilkenny,nearest_settlement,3.84
097053002,Johnstown,,Kilkenny,within_settlement,54.87
097053003,Johnstown,,Kilkenny,within_settlement,55.3
097054001,Kells,,Kilkenny,within_settlement,128.88
097054002,Stoneyford,,Kilkenny,nearest_settlement,2.68
097055001,Mullinavat,,Kilkenny,nearest_settlement,3.01
097056001,Mullinavat,,Kilkenny,nearest_settlement,7.64
097057001,Slieverue,,Kilkenny,nearest_settlement,5.4
097057002,Slieverue,,Kilkenny,nearest_settlement,2.71
097058001,Waterford city and suburbs,,Kilkenny,within_settlement,2.37
097058002,Waterford city and suburbs,,Kilkenny,within_settlement,2.58
097058003,Waterford city and suburbs,,Kilkenny,within_settlement,2.46
097058004,Waterford city and suburbs,,Kilkenny,within_settlement,2.29
097058005,Waterford city and suburbs,,Kilkenny,within_settlement,2.05
097058006,Waterford city and suburbs,,Kilkenny,within_settlement,2.41
097058007,Waterford city and suburbs,,Kilkenny,within_settlement,2.67
097058008,Waterford city and suburbs,,Kilkenny,within_settlement,2.28
097058009,Waterford city and suburbs,,Kilkenny,within_settlement,2.64
