sa_pub2022,ed_id_str,ed_name,deprivation_score
267133027,267133,SWORDS-LISSENHALL,3.54
267133028,267133,SWORDS-LISSENHALL,3.54
267133029,267133,SWORDS-LISSENHALL,3.54
267133030,267133,SWORDS-LISSENHALL,3.54
267133031,267133,SWORDS-LISSENHALL,3.54
267133032,267133,SWORDS-LISSENHALL,3.54
267133033,267133,SWORDS-LISSENHALL,3.54
267134001,267134,SWORDS-SEATOWN,7.4
267134002,267134,SWORDS-SEATOWN,7.4
267134003,267134,SWORDS-SEATOWN,7.4
267134004,267134,SWORDS-SEATOWN,7.4
267134005,267134,SWORDS-SEATOWN,7.4
267134006,267134,SWORDS-SEATOWN,7.4
267134007/267134025,267134,SWORDS-SEATOWN,7.4
267134008,267134,SWORDS-SEATOWN,7.4
267134009,267134,SWORDS-SEATOWN,7.4
267134010/267134011,267134,SWORDS-SEATOWN,7.4
267134012,267134,SWORDS-SEATOWN,7.4
267134013,267134,SWORDS-SEATOWN,7.4
267134014,267134,SWORDS-SEATOWN,7.4
267134015,267134,SWORDS-SEATOWN,7.4
267134016,267134,SWORDS-SEATOWN,7.4
267134017,267134,SWORDS-SEATOWN,7.4
267134018,267134,SWORDS-SEATOWN,7.4
267134019,267134,SWORDS-SEATOWN,7.4
267134020,267134,SWORDS-SEATOWN,7.4
267134021,267134,SWORDS-SEATOWN,7.4
267134022,267134,SWORDS-SEATOWN,7.4
267134023,267134,SWORDS-SEATOWN,7.4
267134024,267134,SWORDS-SEATOWN,7.4
267134026,267134,SWORDS-SEATOWN,7.4
267135001,267135,SWORDS VILLAGE,-0.02
267135002,267135,SWORDS VILLAGE,-0.02
267135003,267135,SWORDS VILLAGE,-0.02
267135004,267135,SWORDS VILLAGE,-0.02
267135005,267135,SWORDS VILLAGE,-0.02
267135006/267135010,267135,SWORDS VILLAGE,-0.02
267135007,267135,SWORDS VILLAGE,-0.02
267135008,267135,SWORDS VILLAGE,-0.02
267135009,267135,SWORDS VILLAGE,-0.02
267135011,267135,SWORDS VILLAGE,-0.02
267136001,267136,TALLAGHT-AVONBEG,-17.91
267136002,267136,TALLAGHT-AVONBEG,-17.91
267136003,267136,TALLAGHT-AVONBEG,-17.91
267136004,267136,TALLAGHT-AVONBEG,-17.91
267136005,267136,TALLAGHT-AVONBEG,-17.91
267136006,267136,TALLAGHT-AVONBEG,-17.91
267136007,267136,TALLAGHT-AVONBEG,-17.91
267137001,267137,TALLAGHT-BELGARD,-7.83
267137002,267137,TALLAGHT-BELGARD,-7.83
267137003,267137,TALLAGHT-BELGARD,-7.83
267137005,267137,TALLAGHT-BELGARD,-7.83
267137006,267137,TALLAGHT-BELGARD,-7.83
267138001/01,267138,TALLAGHT-FETTERCAIRN,-7.46
267138001/02,267138,TALLAGHT-FETTERCAIRN,-7.46
267138001/03,267138,TALLAGHT-FETTERCAIRN,-7.46
267138001/04,267138,TALLAGHT-FETTERCAIRN,-7.46
267138001/05,267138,TALLAGHT-FETTERCAIRN,-7.46
267138001/06,267138,TALLAGHT-FETTERCAIRN,-7.46
267138001/07,267138,TALLAGHT-FETTERCAIRN,-7.46
267138002/01,267138,TALLAGHT-FETTERCAIRN,-7.46
267138002/02,267138,TALLAGHT-FETTERCAIRN,-7.46
267138002/03,267138,TALLAGHT-FETTERCAIRN,-7.46
267138003,267138,TALLAGHT-FETTERCAIRN,-7.46
267138004,267138,TALLAGHT-FETTERCAIRN,-7.46
267138005,267138,TALLAGHT-FETTERCAIRN,-7.46
267138006,267138,TALLAGHT-FETTERCAIRN,-7.46
267138007,267138,TALLAGHT-FETTERCAIRN,-7.46
267138008,267138,TALLAGHT-FETTERCAIRN,-7.46
267138009,267138,TALLAGHT-FETTERCAIRN,-7.46
267138010,267138,TALLAGHT-FETTERCAIRN,-7.46
267138011,267138,TALLAGHT-FETTERCAIRN,-7.46
267138012,267138,TALLAGHT-FETTERCAIRN,-7.46
267138013/01,267138,TALLAGHT-FETTERCAIRN,-7.46
267138013/02,267138,TALLAGHT-FETTERCAIRN,-7.46
267138014,267138,TALLAGHT-FETTERCAIRN,-7.46
267138015,267138,TALLAGHT-FETTERCAIRN,-7.46
267138016,267138,TALLAGHT-FETTERCAIRN,-7.46
267138017,267138,TALLAGHT-FETTERCAIRN,-7.46
267138018/01,267138,TALLAGHT-FETTERCAIRN,-7.46
267138018/02,267138,TALLAGHT-FETTERCAIRN,-7.46
267138019,267138,TALLAGHT-FETTERCAIRN,-7.46
267138020,267138,TALLAGHT-FETTERCAIRN,-7.46
267138021,267138,TALLAGHT-FETTERCAIRN,-7.46
267138022,267138,TALLAGHT-FETTERCAIRN,-7.46
267138023,267138,TALLAGHT-FETTERCAIRN,-7.46
267139001,267139,TALLAGHT-GLENVIEW,-3.39
267139002,267139,TALLAGHT-GLENVIEW,-3.39
267139003,267139,TALLAGHT-GLENVIEW,-3.39
267139004,267139,TALLAGHT-GLENVIEW,-3.39
267139005,267139,TALLAGHT-GLENVIEW,-3.39
267139006,267139,TALLAGHT-GLENVIEW,-3.39
267139007,267139,TALLAGHT-GLENVIEW,-3.39
267140001,267140,TALLAGHT-JOBSTOWN,-8.15
267140002,267140,TALLAGHT-JOBSTOWN,-8.15
267140003,267140,TALLAGHT-JOBSTOWN,-8.15
267140004,267140,TALLAGHT-JOBSTOWN,-8.15
267140005,267140,TALLAGHT-JOBSTOWN,-8.15
267140006,267140,TALLAGHT-JOBSTOWN,-8.15
267140007,267140,TALLAGHT-JOBSTOWN,-8.15
267140008,267140,TALLAGHT-JOBSTOWN,-8.15
267140009,267140,TALLAGHT-JOBSTOWN,-8.15
267140010,267140,TALLAGHT-JOBSTOWN,-8.15
267140011,267140,TALLAGHT-JOBSTOWN,-8.15
267140012,267140,TALLAGHT-JOBSTOWN,-8.15
267140013,267140,TALLAGHT-JOBSTOWN,-8.15
267140014,267140,TALLAGHT-JOBSTOWN,-8.15
267140015,267140,TALLAGHT-JOBSTOWN,-8.15
267140016,267140,TALLAGHT-JOBSTOWN,-8.15
267140017,267140,TALLAGHT-JOBSTOWN,-8.15
267140018,267140,TALLAGHT-JOBSTOWN,-8.15
267140019,267140,TALLAGHT-JOBSTOWN,-8.15
267140020,267140,TALLAGHT-JOBSTOWN,-8.15
267140021,267140,TALLAGHT-JOBSTOWN,-8.15
267140022,267140,TALLAGHT-JOBSTOWN,-8.15
267140023,267140,TALLAGHT-JOBSTOWN,-8.15
267140024,267140,TALLAGHT-JOBSTOWN,-8.15
267140025,267140,TALLAGHT-JOBSTOWN,-8.15
267140026,267140,TALLAGHT-JOBSTOWN,-8.15
267140027,267140,TALLAGHT-JOBSTOWN,-8.15
267140028,267140,TALLAGHT-JOBSTOWN,-8.15
267140029,267140,TALLAGHT-JOBSTOWN,-8.15
267140030,267140,TALLAGHT-JOBSTOWN,-8.15
267140031,267140,TALLAGHT-JOBSTOWN,-8.15
267140032,267140,TALLAGHT-JOBSTOWN,-8.15
267140033,267140,TALLAGHT-JOBSTOWN,-8.15
267140034,267140,TALLAGHT-JOBSTOWN,-8.15
267140035,267140,TALLAGHT-JOBSTOWN,-8.15
267140036,267140,TALLAGHT-JOBSTOWN,-8.15
267140037,267140,TALLAGHT-JOBSTOWN,-8.15
267140038,267140,TALLAGHT-JOBSTOWN,-8.15
267140039,267140,TALLAGHT-JOBSTOWN,-8.15
267140040,267140,TALLAGHT-JOBSTOWN,-8.15
267140041,267140,TALLAGHT-JOBSTOWN,-8.15
267140042,267140,TALLAGHT-JOBSTOWN,-8.15
267140043,267140,TALLAGHT-JOBSTOWN,-8.15
267140044,267140,TALLAGHT-JOBSTOWN,-8.15
267140045,267140,TALLAGHT-JOBSTOWN,-8.15
267140046,267140,TALLAGHT-JOBSTOWN,-8.15
267140047,267140,TALLAGHT-JOBSTOWN,-8.15
267140048,267140,TALLAGHT-JOBSTOWN,-8.15
267140049,267140,TALLAGHT-JOBSTOWN,-8.15
267140050,267140,TALLAGHT-JOBSTOWN,-8.15
267140051,267140,TALLAGHT-JOBSTOWN,-8.15
267140052,267140,TALLAGHT-JOBSTOWN,-8.15
267140053,267140,TALLAGHT-JOBSTOWN,-8.15
267140054,267140,TALLAGHT-JOBSTOWN,-8.15
267140055/01,267140,TALLAGHT-JOBSTOWN,-8.15
267140055/02,267140,TALLAGHT-JOBSTOWN,-8.15
267141001,267141,TALLAGHT-KILLINARDAN,-26.09
267141002,267141,TALLAGHT-KILLINARDAN,-26.09
267141003,267141,TALLAGHT-KILLINARDAN,-26.09
267141004,267141,TALLAGHT-KILLINARDAN,-26.09
267141005,267141,TALLAGHT-KILLINARDAN,-26.09
267141006,267141,TALLAGHT-KILLINARDAN,-26.09
267141007,267141,TALLAGHT-KILLINARDAN,-26.09
267141008,267141,TALLAGHT-KILLINARDAN,-26.09
267141009,267141,TALLAGHT-KILLINARDAN,-26.09
267141010,267141,TALLAGHT-KILLINARDAN,-26.09
267141011,267141,TALLAGHT-KILLINARDAN,-26.09
267142001,267142,TALLAGHT-KILNAMANAGH,-6.72
267142002,267142,TALLAGHT-KILNAMANAGH,-6.72
267142003,267142,TALLAGHT-KILNAMANAGH,-6.72
267142004,267142,TALLAGHT-KILNAMANAGH,-6.72
267142005,267142,TALLAGHT-KILNAMANAGH,-6.72
267142006,267142,TALLAGHT-KILNAMANAGH,-6.72
267142007,267142,TALLAGHT-KILNAMANAGH,-6.72
267142008,267142,TALLAGHT-KILNAMANAGH,-6.72
267142009,267142,TALLAGHT-KILNAMANAGH,-6.72
267142010,267142,TALLAGHT-KILNAMANAGH,-6.72
267142011,267142,TALLAGHT-KILNAMANAGH,-6.72
267142012,267142,TALLAGHT-KILNAMANAGH,-6.72
267142013,267142,TALLAGHT-KILNAMANAGH,-6.72
267142014,267142,TALLAGHT-KILNAMANAGH,-6.72
267143001,267143,TALLAGHT-KILTIPPER,-6.85
267143001/01,267143,TALLAGHT-KILTIPPER,-6.85
267143001/02,267143,TALLAGHT-KILTIPPER,-6.85
267143001/03,267143,TALLAGHT-KILTIPPER,-6.85
267143001/04,267143,TALLAGHT-KILTIPPER,-6.85
267143002,267143,TALLAGHT-KILTIPPER,-6.85
267143003,267143,TALLAGHT-KILTIPPER,-6.85
267143004,267143,TALLAGHT-KILTIPPER,-6.85
267143005,267143,TALLAGHT-KILTIPPER,-6.85
267143006,267143,TALLAGHT-KILTIPPER,-6.85
267143007,267143,TALLAGHT-KILTIPPER,-6.85
267143008,267143,TALLAGHT-KILTIPPER,-6.85
267143009,267143,TALLAGHT-KILTIPPER,-6.85
267143010,267143,TALLAGHT-KILTIPPER,-6.85
267143011,267143,TALLAGHT-KILTIPPER,-6.85
267143012,267143,TALLAGHT-KILTIPPER,-6.85
267143013,267143,TALLAGHT-KILTIPPER,-6.85
267143014,267143,TALLAGHT-KILTIPPER,-6.85
267143015,267143,TALLAGHT-KILTIPPER,-6.85
267143016,267143,TALLAGHT-KILTIPPER,-6.85
267143017,267143,TALLAGHT-KILTIPPER,-6.85
267143018,267143,TALLAGHT-KILTIPPER,-6.85
267143019,267143,TALLAGHT-KILTIPPER,-6.85
267143020,267143,TALLAGHT-KILTIPPER,-6.85
267143021,267143,TALLAGHT-KILTIPPER,-6.85
267143022,267143,TALLAGHT-KILTIPPER,-6.85
267143023,267143,TALLAGHT-KILTIPPER,-6.85
267143024,267143,TALLAGHT-KILTIPPER,-6.85
267143025,267143,TALLAGHT-KILTIPPER,-6.85
267143026,267143,TALLAGHT-KILTIPPER,-6.85
267144001,267144,TALLAGHT-KINGSWOOD,-5.2
267144002,267144,TALLAGHT-KINGSWOOD,-5.2
267144003,267144,TALLAGHT-KINGSWOOD,-5.2
267144004,267144,TALLAGHT-KINGSWOOD,-5.2
267144005,267144,TALLAGHT-KINGSWOOD,-5.2
267144006,267144,TALLAGHT-KINGSWOOD,-5.2
267144007,267144,TALLAGHT-KINGSWOOD,-5.2
267144008,267144,TALLAGHT-KINGSWOOD,-5.2
267144009,267144,TALLAGHT-KINGSWOOD,-5.2
267144010,267144,TALLAGHT-KINGSWOOD,-5.2
267144011,267144,TALLAGHT-KINGSWOOD,-5.2
267144012,267144,TALLAGHT-KINGSWOOD,-5.2
267144013,267144,TALLAGHT-KINGSWOOD,-5.2
267144014,267144,TALLAGHT-KINGSWOOD,-5.2
267144015,267144,TALLAGHT-KINGSWOOD,-5.2
267145001,267145,TALLAGHT-MILLBROOK,-11.09
267145002,267145,TALLAGHT-MILLBROOK,-11.09
267145003,267145,TALLAGHT-MILLBROOK,-11.09
267145004,267145,TALLAGHT-MILLBROOK,-11.09
267145005,267145,TALLAGHT-MILLBROOK,-11.09
267145006,267145,TALLAGHT-MILLBROOK,-11.09
267145007,267145,TALLAGHT-MILLBROOK,-11.09
267145008,267145,TALLAGHT-MILLBROOK,-11.09
267145009,267145,TALLAGHT-MILLBROOK,-11.09
267145010,267145,TALLAGHT-MILLBROOK,-11.09
267145011,267145,TALLAGHT-MILLBROOK,-11.09
267145012,267145,TALLAGHT-MILLBROOK,-11.09
267146001,267146,TALLAGHT-OLDBAWN,-6.41
267146002,267146,TALLAGHT-OLDBAWN,-6.41
267146003,267146,TALLAGHT-OLDBAWN,-6.41
267146004,267146,TALLAGHT-OLDBAWN,-6.41
267146005,267146,TALLAGHT-OLDBAWN,-6.41
267146006,267146,TALLAGHT-OLDBAWN,-6.41
267146007,267146,TALLAGHT-OLDBAWN,-6.41
267146008,267146,TALLAGHT-OLDBAWN,-6.41
267146009,267146,TALLAGHT-OLDBAWN,-6.41
267146010,267146,TALLAGHT-OLDBAWN,-6.41
267146011,267146,TALLAGHT-OLDBAWN,-6.41
267146012,267146,TALLAGHT-OLDBAWN,-6.41
267146013,267146,TALLAGHT-OLDBAWN,-6.41
267146014,267146,TALLAGHT-OLDBAWN,-6.41
267147001,267147,TALLAGHT-SPRINGFIELD,-5.34
267147002,267147,TALLAGHT-SPRINGFIELD,-5.34
267147003,267147,TALLAGHT-SPRINGFIELD,-5.34
267147004,267147,TALLAGHT-SPRINGFIELD,-5.34
267147005,267147,TALLAGHT-SPRINGFIELD,-5.34
267147006,267147,TALLAGHT-SPRINGFIELD,-5.34
267147007,267147,TALLAGHT-SPRINGFIELD,-5.34
267147008/01,267147,TALLAGHT-SPRINGFIELD,-5.34
267147008/02,267147,TALLAGHT-SPRINGFIELD,-5.34
267147009,267147,TALLAGHT-SPRINGFIELD,-5.34
267147010,267147,TALLAGHT-SPRINGFIELD,-5.34
267147011,267147,TALLAGHT-SPRINGFIELD,-5.34
267147012,267147,TALLAGHT-SPRINGFIELD,-5.34
267147013,267147,TALLAGHT-SPRINGFIELD,-5.34
267147014,267147,TALLAGHT-SPRINGFIELD,-5.34
267147015,267147,TALLAGHT-SPRINGFIELD,-5.34
267147016,267147,TALLAGHT-SPRINGFIELD,-5.34
267147017,267147,TALLAGHT-SPRINGFIELD,-5.34
267147018,267147,TALLAGHT-SPRINGFIELD,-5.34
267147019,267147,TALLAGHT-SPRINGFIELD,-5.34
267147020,267147,TALLAGHT-SPRINGFIELD,-5.34
267147021,267147,TALLAGHT-SPRINGFIELD,-5.34
267147022,267147,TALLAGHT-SPRINGFIELD,-5.34
267147023,267147,TALLAGHT-SPRINGFIELD,-5.34
267147024,267147,TALLAGHT-SPRINGFIELD,-5.34
267147025/01,267147,TALLAGHT-SPRINGFIELD,-5.34
267147025/02,267147,TALLAGHT-SPRINGFIELD,-5.34
267147025/03,267147,TALLAGHT-SPRINGFIELD,-5.34
267147026,267147,TALLAGHT-SPRINGFIELD,-5.34
267147027,267147,TALLAGHT-SPRINGFIELD,-5.34
267147028,267147,TALLAGHT-SPRINGFIELD,-5.34
267147029,267147,TALLAGHT-SPRINGFIELD,-5.34
267147030/01,267147,TALLAGHT-SPRINGFIELD,-5.34
267147030/02/267137004,267137,TALLAGHT-BELGARD,-7.83
267148001,267148,TALLAGHT-TYMON,-13.24
267148002,267148,TALLAGHT-TYMON,-13.24
267148003,267148,TALLAGHT-TYMON,-13.24
267148004,267148,TALLAGHT-TYMON,-13.24
267148005,267148,TALLAGHT-TYMON,-13.24
267148006,267148,TALLAGHT-TYMON,-13.24
267148007,267148,TALLAGHT-TYMON,-13.24
267148008,267148,TALLAGHT-TYMON,-13.24
267148009,267148,TALLAGHT-TYMON,-13.24
267148010,267148,TALLAGHT-TYMON,-13.24
267148011,267148,TALLAGHT-TYMON,-13.24
267148012,267148,TALLAGHT-TYMON,-13.24
267148013,267148,TALLAGHT-TYMON,-13.24
267148014,267148,TALLAGHT-TYMON,-13.24
267148015,267148,TALLAGHT-TYMON,-13.24
267148016,267148,TALLAGHT-TYMON,-13.24
267148017,267148,TALLAGHT-TYMON,-13.24
267148018,267148,TALLAGHT-TYMON,-13.24
267149001,267149,TEMPLEOGUE-CYPRESS,7.85
267149002,267149,TEMPLEOGUE-CYPRESS,7.85
267149003,267149,TEMPLEOGUE-CYPRESS,7.85
267149004,267149,TEMPLEOGUE-CYPRESS,7.85
267149005,267149,TEMPLEOGUE-CYPRESS,7.85
267149006,267149,TEMPLEOGUE-CYPRESS,7.85
267149007,267149,TEMPLEOGUE-CYPRESS,7.85
267149008,267149,TEMPLEOGUE-CYPRESS,7.85
267149009,267149,TEMPLEOGUE-CYPRESS,7.85
267149010,267149,TEMPLEOGUE-CYPRESS,7.85
267150001,267150,TEMPLEOGUE-KIMMAGE MANOR,11.3
267150002,267150,TEMPLEOGUE-KIMMAGE MANOR,11.3
267150003,267150,TEMPLEOGUE-KIMMAGE MANOR,11.3
267150004,267150,TEMPLEOGUE-KIMMAGE MANOR,11.3
267150005,267150,TEMPLEOGUE-KIMMAGE MANOR,11.3
267150006,267150,TEMPLEOGUE-KIMMAGE MANOR,11.3
267150007,267150,TEMPLEOGUE-KIMMAGE MANOR,11.3
267150008,267150,TEMPLEOGUE-KIMMAGE MANOR,11.3
267150009,267150,TEMPLEOGUE-KIMMAGE MANOR,11.3
267150010,267150,TEMPLEOGUE-KIMMAGE MANOR,11.3
267150011,267150,TEMPLEOGUE-KIMMAGE MANOR,11.3
267150012,267150,TEMPLEOGUE-KIMMAGE MANOR,11.3
267150013,267150,TEMPLEOGUE-KIMMAGE MANOR,11.3
267150014,267150,TEMPLEOGUE-KIMMAGE MANOR,11.3
267150015,267150,TEMPLEOGUE-KIMMAGE MANOR,11.3
267150016,267150,TEMPLEOGUE-KIMMAGE MANOR,11.3
267150017,267150,TEMPLEOGUE-KIMMAGE MANOR,11.3
267150018,267150,TEMPLEOGUE-KIMMAGE MANOR,11.3
267151001,267151,TEMPLEOGUE-LIMEKILN,0.33
267151002,267151,TEMPLEOGUE-LIMEKILN,0.33
267151003,267151,TEMPLEOGUE-LIMEKILN,0.33
267151004,267151,TEMPLEOGUE-LIMEKILN,0.33
267151005,267151,TEMPLEOGUE-LIMEKILN,0.33
267151006,267151,TEMPLEOGUE-LIMEKILN,0.33
267151007,267151,TEMPLEOGUE-LIMEKILN,0.33
267151008,267151,TEMPLEOGUE-LIMEKILN,0.33
267151009,267151,TEMPLEOGUE-LIMEKILN,0.33
267151010,267151,TEMPLEOGUE-LIMEKILN,0.33
267151011,267151,TEMPLEOGUE-LIMEKILN,0.33
267151012,267151,TEMPLEOGUE-LIMEKILN,0.33
267151013,267151,TEMPLEOGUE-LIMEKILN,0.33
267152001,267152,TEMPLEOGUE-ORWELL,5.34
267152002,267152,TEMPLEOGUE-ORWELL,5.34
267152003,267152,TEMPLEOGUE-ORWELL,5.34
267152004,267152,TEMPLEOGUE-ORWELL,5.34
267152005,267152,TEMPLEOGUE-ORWELL,5.34
267152006,267152,TEMPLEOGUE-ORWELL,5.34
267152007,267152,TEMPLEOGUE-ORWELL,5.34
267152008,267152,TEMPLEOGUE-ORWELL,5.34
267153001,267153,TEMPLEOGUE-OSPREY,2.97
267153002,267153,TEMPLEOGUE-OSPREY,2.97
267153003,267153,TEMPLEOGUE-OSPREY,2.97
267153004,267153,TEMPLEOGUE-OSPREY,2.97
267153005,267153,TEMPLEOGUE-OSPREY,2.97
267153006,267153,TEMPLEOGUE-OSPREY,2.97
267153007,267153,TEMPLEOGUE-OSPREY,2.97
267153008,267153,TEMPLEOGUE-OSPREY,2.97
267154001,267154,TEMPLEOGUE VILLAGE,10.47
267154002,267154,TEMPLEOGUE VILLAGE,10.47
267154003,267154,TEMPLEOGUE VILLAGE,10.47
267154004,267154,TEMPLEOGUE VILLAGE,10.47
267154005,267154,TEMPLEOGUE VILLAGE,10.47
267154006,267154,TEMPLEOGUE VILLAGE,10.47
267154007,267154,TEMPLEOGUE VILLAGE,10.47
267154008,267154,TEMPLEOGUE VILLAGE,10.47
267155001,267155,TERENURE-CHERRYFIELD,1.34
267155002,267155,TERENURE-CHERRYFIELD,1.34
267155003,267155,TERENURE-CHERRYFIELD,1.34
267155004,267155,TERENURE-CHERRYFIELD,1.34
267155005,267155,TERENURE-CHERRYFIELD,1.34
267155006,267155,TERENURE-CHERRYFIELD,1.34
267155007,267155,TERENURE-CHERRYFIELD,1.34
267155008,267155,TERENURE-CHERRYFIELD,1.34
267155009,267155,TERENURE-CHERRYFIELD,1.34
267155010,267155,TERENURE-CHERRYFIELD,1.34
267156001,267156,TERENURE-GREENTREES,4.41
267156002,267156,TERENURE-GREENTREES,4.41
267156003,267156,TERENURE-GREENTREES,4.41
267156004,267156,TERENURE-GREENTREES,4.41
267156005,267156,TERENURE-GREENTREES,4.41
267156006,267156,TERENURE-GREENTREES,4.41
267156007,267156,TERENURE-GREENTREES,4.41
267156008,267156,TERENURE-GREENTREES,4.41
267156009,267156,TERENURE-GREENTREES,4.41
267156010,267156,TERENURE-GREENTREES,4.41
267156011,267156,TERENURE-GREENTREES,4.41
267157001,267157,TERENURE-St. JAMES,-8.22
267157002,267157,TERENURE-St. JAMES,-8.22
267157003,267157,TERENURE-St. JAMES,-8.22
267157004,267157,TERENURE-St. JAMES,-8.22
267157005,267157,TERENURE-St. JAMES,-8.22
267157006,267157,TERENURE-St. JAMES,-8.22
267157007,267157,TERENURE-St. JAMES,-8.22
267157008,267157,TERENURE-St. JAMES,-8.22
267157009,267157,TERENURE-St. JAMES,-8.22
267157010,267157,TERENURE-St. JAMES,-8.22
267158001,267158,THE WARD,5.53
267158002,267158,THE WARD,5.53
267158003,267158,THE WARD,5.53
267158004,267158,THE WARD,5.53
267158005,267158,THE WARD,5.53
267158006,267158,THE WARD,5.53
267158007,267158,THE WARD,5.53
267158008,267158,THE WARD,5.53
267158009,267158,THE WARD,5.53
267158009/01,267158,THE WARD,5.53
267158009/02,267158,THE WARD,5.53
267158009/03,267158,THE WARD,5.53
267158010,267158,THE WARD,5.53
267158011/01,267158,THE WARD,5.53
267158011/02,267158,THE WARD,5.53
267158012/01,267158,THE WARD,5.53
267158012/02,267158,THE WARD,5.53
267158012/03,267158,THE WARD,5.53
267158012/04,267158,THE WARD,5.53
267158012/05,267158,THE WARD,5.53
267158012/06,267158,THE WARD,5.53
267158012/07,267158,THE WARD,5.53
267158013,267158,THE WARD,5.53
267158014,267158,THE WARD,5.53
267158015,267158,THE WARD,5.53
267158016,267158,THE WARD,5.53
267158017,267158,THE WARD,5.53
267158018,267158,THE WARD,5.53
267158019,267158,THE WARD,5.53
267158020,267158,THE WARD,5.53
267158021,267158,THE WARD,5.53
267158022,267158,THE WARD,5.53
267158023,267158,THE WARD,5.53
267158024,267158,THE WARD,5.53
267158025,267158,THE WARD,5.53
267159001,267159,TIBRADDEN,2.96
267159002,267159,TIBRADDEN,2.96
267160001,267160,TURNAPIN,2.98
267160002,267160,TURNAPIN,2.98
267160003,267160,TURNAPIN,2.98
267160004,267160,TURNAPIN,2.98
267160005,267160,TURNAPIN,2.98
267160006,267160,TURNAPIN,2.98
268001001,268001,ARRAN QUAY A,7.21
268001002,268001,ARRAN QUAY A,7.21
268001003,268001,ARRAN QUAY A,7.21
268001004,268001,ARRAN QUAY A,7.21
268001005,268001,ARRAN QUAY A,7.21
268001006,268001,ARRAN QUAY A,7.21
268001007,268001,ARRAN QUAY A,7.21
268002001,268002,ARRAN QUAY B,5.91
268002002,268002,ARRAN QUAY B,5.91
268002003,268002,ARRAN QUAY B,5.91
268002004,268002,ARRAN QUAY B,5.91
268002005,268002,ARRAN QUAY B,5.91
268002006,268002,ARRAN QUAY B,5.91
268002007,268002,ARRAN QUAY B,5.91
268002008,268002,ARRAN QUAY B,5.91
268002009,268002,ARRAN QUAY B,5.91
268002010,268002,ARRAN QUAY B,5.91
268002011,268002,ARRAN QUAY B,5.91
268002012,268002,ARRAN QUAY B,5.91
268002013,268002,ARRAN QUAY B,5.91
268002014,268002,ARRAN QUAY B,5.91
268002015,268002,ARRAN QUAY B,5.91
268002016,268002,ARRAN QUAY B,5.91
268002017,268002,ARRAN QUAY B,5.91
268002018,268002,ARRAN QUAY B,5.91
268002019,268002,ARRAN QUAY B,5.91
268002020,268002,ARRAN QUAY B,5.91
268003001,268003,ARRAN QUAY C,8.13
268003002,268003,ARRAN QUAY C,8.13
268003003,268003,ARRAN QUAY C,8.13
268003004,268003,ARRAN QUAY C,8.13
268003005,268003,ARRAN QUAY C,8.13
268003006,268003,ARRAN QUAY C,8.13
268003007,268003,ARRAN QUAY C,8.13
268003008,268003,ARRAN QUAY C,8.13
268003009,268003,ARRAN QUAY C,8.13
268003010,268003,ARRAN QUAY C,8.13
268003011,268003,ARRAN QUAY C,8.13
268003012,268003,ARRAN QUAY C,8.13
268003013/268003018,268003,ARRAN QUAY C,8.13
268003014,268003,ARRAN QUAY C,8.13
268003015,268003,ARRAN QUAY C,8.13
268003016,268003,ARRAN QUAY C,8.13
268003017,268003,ARRAN QUAY C,8.13
268003019,268003,ARRAN QUAY C,8.13
268004001,268004,ARRAN QUAY D,1.98
268004002/268004008,268004,ARRAN QUAY D,1.98
268004003,268004,ARRAN QUAY D,1.98
268004004,268004,ARRAN QUAY D,1.98
268004005,268004,ARRAN QUAY D,1.98
268004006,268004,ARRAN QUAY D,1.98
268004007,268004,ARRAN QUAY D,1.98
268004009,268004,ARRAN QUAY D,1.98
268004010,268004,ARRAN QUAY D,1.98
268004011,268004,ARRAN QUAY D,1.98
268004012,268004,ARRAN QUAY D,1.98
268004014/268004015,268004,ARRAN QUAY D,1.98
268004016/268004017,268004,ARRAN QUAY D,1.98
268005001,268005,ARRAN QUAY E,7.16
268005002,268005,ARRAN QUAY E,7.16
268005003,268005,ARRAN QUAY E,7.16
268005004,268005,ARRAN QUAY E,7.16
268005005,268005,ARRAN QUAY E,7.16
268005006,268005,ARRAN QUAY E,7.16
268005007,268005,ARRAN QUAY E,7.16
268005008,268005,ARRAN QUAY E,7.16
268005009,268005,ARRAN QUAY E,7.16
268005010,268005,ARRAN QUAY E,7.16
268005011,268005,ARRAN QUAY E,7.16
268005012,268005,ARRAN QUAY E,7.16
268005013,268005,ARRAN QUAY E,7.16
268005014,268005,ARRAN QUAY E,7.16
268005015,268005,ARRAN QUAY E,7.16
268005016,268005,ARRAN QUAY E,7.16
268005017,268005,ARRAN QUAY E,7.16
268006001,268006,ASHTOWN A,9.6
268006002,268006,ASHTOWN A,9.6
268006003,268006,ASHTOWN A,9.6
268006004,268006,ASHTOWN A,9.6
268006005,268006,ASHTOWN A,9.6
268006006,268006,ASHTOWN A,9.6
268006007,268006,ASHTOWN A,9.6
268006008,268006,ASHTOWN A,9.6
268006009,268006,ASHTOWN A,9.6
268006010,268006,ASHTOWN A,9.6
268006011,268006,ASHTOWN A,9.6
268006012,268006,ASHTOWN A,9.6
268006013,268006,ASHTOWN A,9.6
268006014,268006,ASHTOWN A,9.6
268006015,268006,ASHTOWN A,9.6
268006016,268006,ASHTOWN A,9.6
268006017,268006,ASHTOWN A,9.6
268006018,268006,ASHTOWN A,9.6
268006019,268006,ASHTOWN A,9.6
